konveksi,kodebarang,namabarang,deskripsi,hargamodal,dailyprice,linkproduk,anamapesaing,alinkpesaing,bnamapesaing,blinkpesaing
BOGOR,D1504,Totebag Dommo Resleting,D1504 Totebag Dommo Resleting,4100,4999,https://shopee.co.id/-LOKAL-DOMMO-D1504-Totebag-DOMMO-ADA-RESLETING-JAKARTA-BISA-COD-i.135900627.4196375000?sp_atk=21f006fc-0e79-4633-a963-8f75dee61dc3&xptdk=21f006fc-0e79-4633-a963-8f75dee61dc3,MORY MONY,-,REYRESHY,-
BOGOR,D1246,Tas Klipe,D1246 Tas Klipe,19140,23000,https://shopee.co.id/-LOKAL-DOMMO-D1246-TAS-KLIPE-Tas-Ransel-Backpack-Korea-Fashion-Morymony-i.135900627.3525816130?sp_atk=db0bd41c-15c1-4737-8609-28d2deb38f85&xptdk=db0bd41c-15c1-4737-8609-28d2deb38f85,MORY MONY,-,REYRESHY,-
BOGOR,D1477,Ransel BOY,D1477 Ransel BOY,20445,24500,https://shopee.co.id/product/135900627/7781305748/,MORY MONY,-,REYRESHY,-
BOGOR,D1441,Tas Joan,D1441 Tas Joan,27875,26500,https://shopee.co.id/-LOKAL-DOMMO-D1441-Tas-JOAN-Tas-Ransel-Wanita-Bisa-Selempang-i.135900627.3379143741?sp_atk=6ee58e64-e9b5-4fd3-9ad4-11d5181541b1&xptdk=6ee58e64-e9b5-4fd3-9ad4-11d5181541b1,MORY MONY,-,REYRESHY,-
BOGOR,D1380,Totebag Resleting,D1380 Totebag Resleting,4100,4888,https://shopee.co.id/-LOKAL-DOMMO-D1380-Totebag-(PAKAI-RESLETING)-Tote-bag-GAMBAR-UNIK-kpop-murah-wanita-custom-motif-i.135900627.4366204205?sp_atk=a2b952b9-5206-494a-936c-b210eb5c0e00&xptdk=a2b952b9-5206-494a-936c-b210eb5c0e00,MORY MONY,-,REYRESHY,-
BOGOR,D1550,JOY,D1550 JOY,27248,29999,https://shopee.co.id/product/135900627/20815628649/,MORY MONY,-,REYRESHY,-
BOGOR,D1583,Tas Nagita,D1583 Tas Nagita,3915,5999,https://shopee.co.id/product/135900627/19430240561/,MORY MONY,-,REYRESHY,-
BOGOR,D1582,Tas MIHUA,D1582 Tas MIHUA,10875,12499,https://shopee.co.id/product/135900627/18330239221/,MORY MONY,-,REYRESHY,-
BOGOR,D1581,Tas Anya,D1581 Tas Anya,11223,12499,https://shopee.co.id/product/135900627/16781026687/,MORY MONY,-,REYRESHY,-
BOGOR,D1545,Tas Amel,D1545 Tas Amel,29758,39500,https://shopee.co.id/DOMMO-D1545-Tas-AMEL-Selempang-Wanita-T5091-Slingbag-Tas-Import-Bahan-Kulit-PU-Handbag-Wanita-i.135900627.20315582676?sp_atk=ac82df63-46ef-4167-9b81-2bd69658540a&xptdk=ac82df63-46ef-4167-9b81-2bd69658540a,MORY MONY,-,REYRESHY,-
BOGOR,D1552,TINY,D1552 TINY,19435,25500,https://shopee.co.id/product/135900627/20216576045/,MORY MONY,-,REYRESHY,-
BOGOR,D1544,REBECA,D1544 REBECA,11699,12999,https://shopee.co.id/product/135900627/20715576511/,MORY MONY,-,REYRESHY,-
BOGOR,D1460,RANSEL KPOP,D1460 RANSEL KPOP,13200,19999,https://shopee.co.id/product/135900627/9316959310/,MORY MONY,-,REYRESHY,-
BOGOR,D1456,FIKA LOVE,D1456 FIKA LOVE,24359,28499,https://shopee.co.id/product/135900627/9616890440/,MORY MONY,-,REYRESHY,-
BOGOR,D1451,FLORENCE,D1451 FLORENCE,8099,8500,https://shopee.co.id/product/135900627/9315271287/,MORY MONY,-,REYRESHY,-
BOGOR,D1086,LOVESIGN PEREKAT,D1086 LOVESIGN PEREKAT,2900,3599,https://shopee.co.id/product/135900627/13936775918/,MORY MONY,-,REYRESHY,-
BOGOR,D1086,LOVESIGN RESLETING,D1086 LOVESIGN RESLETING,4100,4999,https://shopee.co.id/product/135900627/13936775918/,MORY MONY,-,REYRESHY,-
BOGOR,D1522,TAS ANISA,D1522 TAS ANISA,20445,24500,https://shopee.co.id/product/135900627/17523922779/,MORY MONY,-,REYRESHY,-
BOGOR,D1555,Tas Selempang Anak Hits,D1555 Tas Selempang Anak Hits,7617,8999,https://shopee.co.id/product/135900627/18617466430/,MORY MONY,-,REYRESHY,-
BOGOR,D1454,Tas ANSEL,D1454 Tas ANSEL,11745,14500,https://shopee.co.id/product/135900627/8716881836/,MORY MONY,-,REYRESHY,-
BOGOR,D1547,Tas DINA,D1547 Tas DINA,16235,17250,https://shopee.co.id/product/135900627/20515593752/,MORY MONY,-,REYRESHY,-
BOGOR,D1563,Tas Allya,D1563 Tas Allya,10439,12500,https://shopee.co.id/product/135900627/20817444909/,MORY MONY,https://shopee.co.id/Tas-Croco-Mini-Allya-Tas-Selempang-Wanita-Slingbag-MORMON-i.20287667.15034134361?sp_atk=9cb8f826-9e2d-4c0a-8f70-e034f64e3937&xptdk=9cb8f826-9e2d-4c0a-8f70-e034f64e3937,REYRESHY,-
BOGOR,D1543,Tas LITA,D1543 Tas LITA,27751,38999,https://shopee.co.id/product/135900627/19815573175/,MORY MONY,-,REYRESHY,-
BOGOR,D1548,Tas NADIA,D1548 Tas NADIA,0,16500,https://shopee.co.id/product/135900627/18915597919/,MORY MONY,-,REYRESHY,-
BOGOR,D1534,Tas JAMES,D1534 Tas JAMES,19575,23500,https://shopee.co.id/product/135900627/20713825511/,MORY MONY,-,REYRESHY,-
BOGOR,D1455,Tas SEKAR,D1455 Tas SEKAR,16000,19999,https://shopee.co.id/product/135900627/9116883523/,MORY MONY,-,REYRESHY,-
BOGOR,D1156,TAS RENATA,D1156 TAS RENATA,25972,29900,https://shopee.co.id/product/135900627/6716829584/,MORY MONY,-,REYRESHY,-
BOGOR,D1431,TAS DELVA,D1431 TAS DELVA,11000,13999,https://shopee.co.id/product/135900627/6477631849/,MORY MONY,-,REYRESHY,-
BOGOR,D1198,SHU,D1198 SHU,16800,16800,https://shopee.co.id/product/135900627/7118233860/,MORY MONY,-,REYRESHY,-
BOGOR,D1179,Tas Ransel Anak Anak Karakter,D1179 Tas Ransel Anak Anak Karakter,13038,16499,https://shopee.co.id/product/135900627/6617402903/,MORY MONY,-,REYRESHY,-
BOGOR,D1356,Dompet GWENDA,D1356 Dompet GWENDA,9992,14500,https://shopee.co.id/product/135900627/4848881040/,MORY MONY,-,REYRESHY,-
BOGOR,D1211,DOMPET ANGSA BORDIR,D1211 DOMPET ANGSA BORDIR,11223,12500,-,MORY MONY,-,REYRESHY,-
BOGOR,D1137,TAS BACKPACK SUSHI,D1137 TAS BACKPACK SUSHI,20500,15000,https://shopee.co.id/product/135900627/5515826874/,MORY MONY,-,REYRESHY,-
BOGOR,D1164,TAS RANSEL PUM,D1164 TAS RANSEL PUM,23200,23200,https://seller.shopee.co.id/portal/product/6417093655/,MORY MONY,-,REYRESHY,-
BOGOR,D1357,Dompet DESY,D1357 Dompet DESY,11920,12999,https://shopee.co.id/product/135900627/3648985815/,MORY MONY,-,REYRESHY,-
BOGOR,D1585,NEW Totebag Vintage,D1585 NEW Totebag Vintage,19140,25900,https://shopee.co.id/product/135900627/18943230416/,MORY MONY,-,REYRESHY,-
DONI,D1068,LOVE PART 2,D1068 LOVE PART 2,11048,14500,https://shopee.co.id/-LOKAL-DOMMO-TAS-LOVE-PART-2-D1068-Bacpack-Mikro-Tas-Ransel-Fashion-MORYMONY-COD-NATSYA-i.135900627.3409684750?sp_atk=2392e93e-3091-4520-b64a-7ba9d40f0214,MORY MONY,-,REYRESHY,-
DONI,D1069,AGNES - TAS RANSEL BACKPACK FASHION MORYMONY BISA COD DARI JAKARTA,D1069 AGNES - TAS RANSEL BACKPACK FASHION MORYMONY BISA COD DARI JAKARTA,11120,12999,https://shopee.co.id/-LOKAL-DOMMO-D1069-AGNES-Tas-Ransel-Backpack-Fashion-MORYMONY-BISA-COD-DARI-JAKARTA-i.135900627.6609605264?sp_atk=c75c7be6-5f56-48ce-9581-b022c10eca7a&xptdk=c75c7be6-5f56-48ce-9581-b022c10eca7a,MORY MONY,https://shopee.co.id/MORYMONY-AGNES-Tas-Ransel-Backpack-Fashion-i.20287667.2864230299?sp_atk=c070f83d-47e7-4452-b2bc-498ee3a6f588&xptdk=c070f83d-47e7-4452-b2bc-498ee3a6f588,REYRESHY,https://shopee.co.id/RR-AGNES-Tas-Ransel-Backpack-Fashion-i.154549401.3643013454?sp_atk=4cdf7faa-8dbb-4878-9e35-b613425285be&xptdk=4cdf7faa-8dbb-4878-9e35-b613425285be
DONI,D1070,CYNTHIA,D1070 CYNTHIA,12615,13999,https://shopee.co.id/-LOKAL--D1070-Backpack-Cynthia-Backpack-Micro-Tas-Ransel-Fashion-MORYMONY-i.135900627.5409587205?sp_atk=16bbc0ca-98e2-4695-af28-4961d431d5d4,MORY MONY,https://shopee.co.id/Backpack-Micro-Tas-Ransel-Fashion-Morymony-i.20287667.2156995141?sp_atk=f98a98a0-d783-4cca-b45a-71793ea8b4e5,REYRESHY,-
DONI,D1071,MIKO,D1071 MIKO,13049,16500,https://shopee.co.id/-LOKAL--D1071-TAS-MIKO-Tas-Ransel-Backpack-Fashion-Bahan-Mikro-MORYMONY-BISA-COD-i.135900627.6109585188?sp_atk=dd97f64d-79dd-4646-a550-6302864f558e,MORY MONY,-,REYRESHY,-
DONI,D1072,MILEA,D1072 MILEA,13050,17999,https://shopee.co.id/-LOKAL--D1072-TAS-MILEA-Tas-Ransel-Backpack-(Bisa-Ransel-Bisa-Selempang)-MORYMONY-i.135900627.7309583284?sp_atk=74495a6a-ec01-4fb4-a880-b6a1dd6ef139,MORY MONY,https://shopee.co.id/MORYMONY-TAS-MILEA-Tas-Ransel-Backpack-(-Bisa-Ransel-Bisa-Selempang-)-i.20287667.1873407400?sp_atk=fb5f7483-9e4f-41c1-9e4f-2c159f08c5c9,REYRESHY,https://shopee.co.id/RR-TAS-MILEA-Tas-Ransel-Backpack-(Bisa-Ransel-Bisa-Selempang)-i.154549401.6638051789?sp_atk=1641361f-8cf1-4bac-b632-4331711c9d0c&xptdk=1641361f-8cf1-4bac-b632-4331711c9d0c
DONI,D1076,IZY,D1076 IZY,9500,10999,https://shopee.co.id/-LOKAL--D1076-WAISTBAG-IZY-TAS-PINGGANG-WANITA-MORYMONY-SLINGBAG-BISA-COD-JAKARTA-i.135900627.3408740720?sp_atk=164e6977-8fd9-4399-a5d0-163ad8e5d4f2,MORY MONY,https://shopee.co.id/WAISTBAG-MORYMONY-IZY-Tas-Pinggang-Wanita-i.20287667.1410993379?sp_atk=df7c3406-60fc-4e75-b253-8404514e1a2a,REYRESHY,https://shopee.co.id/RR-WAISTBAG-MORYMONY-IZY-Tas-Pinggang-Wanita-i.154549401.3532145070?sp_atk=8504d4b6-edeb-4c19-8691-10497da7808f&xptdk=8504d4b6-edeb-4c19-8691-10497da7808f
DONI,D1080,POM POM,D1080 POM POM,400,550,https://shopee.co.id/-LOKAL--D1080-POMPOM-POM-Gantungan-Tas-Ransel-Selempang-Tote-MORYMONY-BISA-COD-JAKARTA-CO100-i.135900627.5765063136?sp_atk=aa098acd-30ed-4eee-900c-cc2db00c1e0c,MORY MONY,https://shopee.co.id/POMPOM-Gantungan-Tas-Ransel-Selempang-Tote-Totebag-Slingbag-Shoulder-Wanita-Murah-Lucu-Kpop-Bts-i.20287667.995073047?sp_atk=e48a705f-632b-4247-b6e6-edd295eaf715,REYRESHY,-
DONI,D1085,LOVE LOVE,D1085 LOVE LOVE,12615,15500,https://shopee.co.id/-LOKAL--D1085-Backpack-TAS-LOVE-LOVE-Backpack-Micro-Tas-Ransel-Fashion-Morymony-i.135900627.4508614344?sp_atk=7620c383-c084-4383-b88f-ac24048f6e5e,MORY MONY,https://shopee.co.id/MORYMONY-TAS-LOVE-LOVE-Backpack-Micro-Tas-Ransel-Fashion-i.20287667.1901492824?sp_atk=829d212b-5237-4dda-937a-ec86ba28266a,REYRESHY,https://shopee.co.id/RR-TAS-LOVE-LOVE-Backpack-Micro-Tas-Ransel-Fashion-i.154549401.3901496195?sp_atk=d76e08dd-c90c-4989-bc3a-9e9e5ea4ebd8&xptdk=d76e08dd-c90c-4989-bc3a-9e9e5ea4ebd8
DONI,D1087,LIDYA,D1087 LIDYA,7500,9600,https://shopee.co.id/-LOKAL--D1087-TAS-TOTEBAG-LIDYA-Tote-Bag-Wanita-MORYMONY-i.135900627.5608611925?sp_atk=08de2ac4-f91a-4ca2-8ed6-529d89995936,MORY MONY,https://shopee.co.id/MORYMONY-LIDYA-Tote-Bag-Wanita-i.20287667.2874064517?sp_atk=6fd32cb0-424f-438f-9e96-99d4e241694d,REYRESHY,-
DONI,D1094,KASAMI,D1094 KASAMI,7830,8999,https://shopee.co.id/-LOKAL-DOMMO-D1094-KASAMI-Tote-Bag-MORYMONY-BISA-COD-DARI-JAKARTA-TAS-SELEMPANG-WANITA-i.135900627.5908627908?sp_atk=f1fbaf4a-5db5-4a19-83bd-d0489a64d4f3&xptdk=f1fbaf4a-5db5-4a19-83bd-d0489a64d4f3,MORY MONY,https://shopee.co.id/MORYMONY-KASAMI-Totebag-Tas-Selempang-Tote-Bag-Murah-i.20287667.7301266408?sp_atk=fe87565f-cee1-4780-9834-ead8b981ae4c,REYRESHY,https://shopee.co.id/RR-KASAMI-Tas-Tote-Bag-wanita-Pakai-Resleting-i.154549401.5937724629?sp_atk=69b7cc80-8130-4720-98ff-2ceda85ac386&xptdk=69b7cc80-8130-4720-98ff-2ceda85ac386
DONI,D1102,TOTE BEAR BISA BAYAR DI TEMPAT COD TOTE BAG WANITA MORYMONY BISA COD,D1102 TOTE BEAR BISA BAYAR DI TEMPAT COD TOTE BAG WANITA MORYMONY BISA COD,7500,9500,https://shopee.co.id/-LOKAL-DOMMO-D1102-TOTE-BEAR-BISA-BAYAR-DI-TEMPAT-COD-Tote-Bag-Wanita-MORYMONY-BISA-COD-i.135900627.7309602337?sp_atk=c6508e0e-1602-46cf-8ab9-306becfb35f9&xptdk=c6508e0e-1602-46cf-8ab9-306becfb35f9,MORY MONY,-,REYRESHY,-
DONI,D1106,TAS MAROON,D1106 TAS MAROON,12180,13999,https://shopee.co.id/product/135900627/7114929142/,MORY MONY,https://shopee.co.id/MORYMONY-TAS-MAROON-Tas-Ransel-Backpack-Fashion-Wanita-Murah-i.20287667.2213504272?sp_atk=f574c802-7e8f-4512-ad2f-551ba001778a,REYRESHY,-
DONI,D1107,TALI LIMITED,D1107 TALI LIMITED,11745,15500,https://shopee.co.id/-LOKAL--D1107-TAS-TALI-LIMITED-BISA-COD-BACKPACK-WANITA-MORYMONY-BISA-COD-RANSEL-i.135900627.7015108762?sp_atk=bec3ff85-0563-46e9-80dc-68616844b0dc,MORY MONY,https://shopee.co.id/MORYMONY-LIMITED-Backpack-Mikro-Tas-Ransel-Fashion-i.20287667.2157001169?sp_atk=f02b98e6-6bec-4362-a1dc-00df5bc8e3ee,REYRESHY,https://shopee.co.id/RR-LIMITED-Backpack-Mikro-Tas-Ransel-Fashion-i.154549401.4232046629?sp_atk=4fcdc1cc-9f5c-429c-a044-2de2bd1f468b&xptdk=4fcdc1cc-9f5c-429c-a044-2de2bd1f468b
DONI,D1121,KEIKO,D1121 KEIKO,13049,14500,https://shopee.co.id/product/135900627/3515883250/,MORY MONY,https://shopee.co.id/MORYMONY-KEIKO-Tas-Ransel-Backpack-Fashion-Wanita-Tas-Batam-i.20287667.3703141185?sp_atk=4b91bdda-046e-44ae-aee2-a26d938708e0,REYRESHY,https://shopee.co.id/RR-KEIKO-Tas-Ransel-Backpack-Fashion-Wanita-i.154549401.4614062609?sp_atk=cf38599b-e78c-4bf0-bccc-562725a94644&xptdk=cf38599b-e78c-4bf0-bccc-562725a94644
DONI,D1130,MAXIXI,D1130 MAXIXI,19488,20999,https://shopee.co.id/-LOKAL--D1130-TAS-MAXIXI-Dari-Jakarta-Bisa-COD-Tas-Ransel-Backpack-Wanita-morymony-i.135900627.5715793827?sp_atk=7d8ffee1-6c7b-46ad-97e8-778d0f50d75c,MORY MONY,https://shopee.co.id/MORYMONY-MAXIXI-Tas-Ransel-Backpack-Fashion-Wanita-i.20287667.4906282119?sp_atk=96d8c5f7-990a-4021-adbd-940cfb23352a,REYRESHY,https://shopee.co.id/RR-MAXIXI-Tas-Ransel-Backpack-Fashion-Wanita-i.154549401.3537866211?sp_atk=9d3a5d09-dc06-471e-83b4-dab527030324&xptdk=9d3a5d09-dc06-471e-83b4-dab527030324
DONI,D1135,FROZEN,D1135 FROZEN,10440,11999,https://shopee.co.id/-LOKAL--D1135-SLING-BAG-FROZEN-DARI-JAKARTA-SLINGBAG-Tas-Selempang-Wanita-MORYMONY-i.135900627.6615825397?sp_atk=1be72748-a1eb-439f-bce4-50d5a1238593,MORY MONY,https://shopee.co.id/MORYMONY-FROZEN-Tas-Selempang-Wanita-i.20287667.5809797548?sp_atk=0076e31d-c7ba-413a-816a-c6a80a673fe6,REYRESHY,https://shopee.co.id/RR-FROZEN-Tas-Selempang-Wanita-i.154549401.7137999357?sp_atk=939d5a49-e0ad-4a35-a884-b2675615d8bc
DONI,D1139,JABOX,D1139 JABOX,13920,15499,https://shopee.co.id/product/135900627/5615827637/,MORY MONY,https://shopee.co.id/MORYMONY-TAS-JABOX-Tas-Ransel-Backpack-Fashion-Tas-Sekolah-i.20287667.464716169?sp_atk=65f71244-5a5b-4379-9057-d2beaf855335,REYRESHY,https://shopee.co.id/RR-TAS-JABOX-Tas-Ransel-Backpack-Fashion-Tas-Sekolah-i.154549401.5437785361?sp_atk=d092990d-8994-4a31-a775-68cd16896610
DONI,D1141,BUNNY,D1141 BUNNY,14790,16999,https://shopee.co.id/product/135900627/7015856986/,MORY MONY,https://shopee.co.id/MORYMONY-TAS-BUNNY-Tas-Ransel-Backpack-Fashion-i.20287667.464673697?sp_atk=ab9271bc-ed74-4ce7-a6fd-751329088cd0,REYRESHY,https://shopee.co.id/RR-TAS-BUNNY-Tas-Ransel-Backpack-Fashion-i.154549401.4738025550?sp_atk=17114036-c50f-46e6-b894-3ea209b6957f&xptdk=17114036-c50f-46e6-b894-3ea209b6957f
DONI,D1153,TOKYO,D1153 TOKYO,7500,11000,-,MORY MONY,-,REYRESHY,-
DONI,D1163,DIANA,D1163 DIANA,7500,8500,https://shopee.co.id/product/135900627/5609577925/,MORY MONY,https://shopee.co.id/MORYMONY-DIANA-Tote-Bag-Wanita-(Bisa-Ransel-Bisa-Selempang)-i.20287667.7902698606?sp_atk=b97b89fb-64fe-45db-9b1f-cf24389e9831,REYRESHY,-
DONI,D1171,LUIS BULAT,D1171 LUIS BULAT,20055,24999,https://shopee.co.id/-LOKAL--D1171-TAS-LUIS-BULAT-Tas-Ransel-Backpack-Korea-Fashion-MORYMONY-i.135900627.6217092180?sp_atk=db3d2dc7-24ba-48f5-a899-d68395247518,MORY MONY,https://shopee.co.id/MORYMONY-TAS-LUIS-BULAT-Tas-Ransel-Backpack-Korea-Fashion-i.20287667.655585528?sp_atk=9efaa786-e990-4db2-b50c-2ec9708c6e4f,REYRESHY,https://shopee.co.id/RR-TAS-LUIS-BULAT-Tas-Ransel-Backpack-Korea-Fashion-i.154549401.7532035979?sp_atk=cc73f437-40b3-48b0-8b6f-793b9ad91e8e&xptdk=cc73f437-40b3-48b0-8b6f-793b9ad91e8e
DONI,D1172,MONICA,D1172 MONICA,23490,28000,https://shopee.co.id/-LOKAL--D1172-MONICA-Tas-Ransel-dan-Selempang-2in1-MORYMONY-BISA-COD-JAKARTA-i.135900627.7317094805?sp_atk=e247babc-9eb1-472a-bdd3-e4b4b8028ed5,MORY MONY,https://shopee.co.id/MORYMONY-MONICA-Tas-Ransel-dan-Selempang-2in1-i.20287667.7901033388?sp_atk=118e581d-935f-443b-8f49-eec8554dc5f7,REYRESHY,https://shopee.co.id/RR-MONICA-Tas-Ransel-dan-Slempang-2in1-i.154549401.7832031354?sp_atk=c3ba9594-263a-4fbd-b5ce-1999c9625ddc&xptdk=c3ba9594-263a-4fbd-b5ce-1999c9625ddc
DONI,D1174,AURORA,D1174 AURORA,20000,21999,https://shopee.co.id/-LOKAL--D1174-AURORA-Tas-Selempang-Wanita-Morymony-i.135900627.4117095565?sp_atk=1c5c4a08-fee2-4839-ad60-9950e637198e,MORY MONY,https://shopee.co.id/MORYMONY-AURORA-Tas-Selempang-Wanita-i.20287667.4815942600?sp_atk=0edc880e-d09a-4f09-82b8-2e22756a1dc5,REYRESHY,https://shopee.co.id/RR-AURORA-Tas-Selempang-Wanita-i.154549401.6332036911?sp_atk=3f3aef2d-e1a8-42d5-b33e-8db87a0ca8e9&xptdk=3f3aef2d-e1a8-42d5-b33e-8db87a0ca8e9
DONI,D1192,MARY,D1192 MARY,15660,16999,https://shopee.co.id/-LOKAL--D1192-MARY-Tas-Selempang-Wanita-MORYMONY-DARI-JAKARTA-BISA-COD-i.135900627.3917757083?sp_atk=575b41c1-609f-41e8-8b63-2857691806e6,MORY MONY,https://shopee.co.id/MORYMONY-MARY-Tas-Selempang-Wanita-i.20287667.6816013513?sp_atk=d44fc909-61af-42dc-816e-181204c7d7da,REYRESHY,https://shopee.co.id/RR-MARY-Tas-Selempang-Wanita-i.154549401.3832141492?sp_atk=5d79604c-2433-46ad-92ac-d4159ddc6fd4&xptdk=5d79604c-2433-46ad-92ac-d4159ddc6fd4
DONI,D1196,LOVA PINGKAN,D1196 LOVA PINGKAN,10800,11999,https://shopee.co.id/-LOKAL--D1196-LOVA-PINGKAN-LOLY-BISA-COD-Dari-Jakarta-Tas-Selempang-Wanita-SLEMPANG-i.135900627.4417700245?sp_atk=da89bd61-a1ce-41a2-8a2b-6bd81cc993a7,MORY MONY,-,REYRESHY,-
DONI,D1203,TAPASYA,D1203 TAPASYA,13707,15500,https://shopee.co.id/-LOKAL--D1203-TAPASYA-Tas-Selempang-Wanita-Morymony-i.135900627.6918241136?sp_atk=f2e28b9c-5c32-4307-8dab-669088c49ee1,MORY MONY,-,REYRESHY,-
DONI,D1216,NANA,D1216 NANA,13049,15000,https://shopee.co.id/-LOKAL--D1216-TAS-RANSEL-NANA-Tas-Ransel-Backpack-Fashion-Wanita-MORYMONY-i.135900627.6820416454?sp_atk=d03e57f7-14f7-4387-a1c9-b9be5c890260,MORY MONY,https://shopee.co.id/MORYMONY-NANA-Tas-Ransel-Backpack-Fashion-Wanita-i.20287667.5316012656?sp_atk=36edee0a-70f4-46c8-822d-f642cd668659,REYRESHY,https://shopee.co.id/RR-NANA-Tas-Ransel-Backpack-Fashion-Wanita-i.154549401.5732032753?sp_atk=328e4e46-67e8-4d8b-8ba2-2eb3cb74c4e8&xptdk=328e4e46-67e8-4d8b-8ba2-2eb3cb74c4e8
DONI,D1227,MILA BAG,D1227 MILA BAG,13050,14500,https://shopee.co.id/-LOKAL--D1227-MILA-BAG-Tas-Selempang-Wanita-MORYMONY-DARI-JAKARTA-BISA-COD-i.135900627.4920734993?sp_atk=d1163bca-73b7-4a52-937f-2dafc8f6eec5,MORY MONY,https://shopee.co.id/MORYMONY-MILA-Tas-Selempang-Wanita-i.20287667.933252343?sp_atk=f607b2d0-32f4-4aaa-adc4-0e4d777104b9,REYRESHY,https://shopee.co.id/RR-MILA-Tas-Selempang-Wanita-Terbaru-2021-i.154549401.6375994508?sp_atk=9592e43a-9a22-46f6-823f-1cdb31f0f94d&xptdk=9592e43a-9a22-46f6-823f-1cdb31f0f94d
DONI,D1228,FELICIA,D1228 FELICIA,11744,13500,https://shopee.co.id/-LOKAL--D1228-FELICIA-Tas-Selempang-Wanita-Morymony-i.135900627.6220736473?sp_atk=067ddea9-2962-41a2-ac22-fddc977e5798,MORY MONY,https://shopee.co.id/MORYMONY-FELICIA-Tas-Selempang-Wanita-i.20287667.5116686689?sp_atk=ddeb67cb-e306-466e-b0bb-d250c09adebb,REYRESHY,https://shopee.co.id/RR-FELICIA-Tas-Selempang-Wanita-i.154549401.4344611760?sp_atk=a1365c5f-ea5c-4cb6-a95c-90acf211e394&xptdk=a1365c5f-ea5c-4cb6-a95c-90acf211e394
DONI,D1238,RANSEL SPORT,D1238 RANSEL SPORT,17311,19999,https://shopee.co.id/-LOKAL--D1238-Tas-Ransel-Sport-Bag-Punggung-Olahraga--Backpack-Pria-Wanita-i.135900627.5441335996?sp_atk=3b6ce082-d727-4310-8cab-8062d1195548,MORY MONY,-,REYRESHY,-
DONI,D1254,GITA,D1254 GITA,12180,15000,https://shopee.co.id/-LOKAL--D1254-TAS-GITA-Tas-Selempang-Wanita-Morymony-i.135900627.7425740966?sp_atk=64a3c9d5-17f4-4b12-abc3-53707f6bc066,MORY MONY,https://shopee.co.id/MORYMONY-GITA-Tas-Selempang-Wanita-i.20287667.3101540399?sp_atk=fe822c8a-85be-45f2-b51e-8ad9e252d3bc,REYRESHY,https://shopee.co.id/RR-GITA-Tas-Selempang-Wanita-i.154549401.5844220017?sp_atk=d0fe4106-084b-46db-b192-02a670820320&xptdk=d0fe4106-084b-46db-b192-02a670820320
DONI,D1259,MV,D1259 MV,15660,18499,https://shopee.co.id/-LOKAL-DOMMO-D1259-TAS-MV-Tas-Ransel-Backpack-Fashion-Wanita-MORYMONY-i.135900627.7325858736?sp_atk=c8e0cca6-2919-4d84-943e-548edf1644f2&xptdk=c8e0cca6-2919-4d84-943e-548edf1644f2,MORY MONY,-,REYRESHY,-
DONI,D1262,EVALIA,D1262 EVALIA,14786,17499,https://shopee.co.id/-LOKAL--D1262-TAS-EVALIA-Tas-Selempang-Wanita-MORYMONY-SLEMPANG-TASSLEMPANG-i.135900627.3226033235?sp_atk=c8a51766-8e71-4a94-abb0-07802d715905,MORY MONY,https://shopee.co.id/MORYMONY-EVALIA-Tas-Selempang-Wanita-i.20287667.2882052761?sp_atk=ffa2f88b-8053-41bf-8122-5fba6a045318,REYRESHY,https://shopee.co.id/RR-EVALIA-Tas-Selempang-Wanita-i.154549401.9106639016?sp_atk=78776a0f-0c7e-40a1-9329-4964381a1f2d&xptdk=78776a0f-0c7e-40a1-9329-4964381a1f2d
DONI,D1265,XINA,D1265 XINA,12179,14999,https://shopee.co.id/-LOKAL--D1265-TAS-KAZUMI-XINA-TAS-SELEMPANG-WANITA-MORYMONY-i.135900627.7025884990?sp_atk=bbd15428-6d26-4fb5-951b-3279103bc5bb,MORY MONY,-,REYRESHY,-
DONI,D1336,RAVEN,D1336 RAVEN,10875,12999,https://shopee.co.id/-LOKAL--D1336-TAS-RAVEN-Tas-Selempang-Wanita-i.135900627.5142719754?sp_atk=1ff92a6e-6657-4879-9dcc-7877bc7cbcad,MORY MONY,https://shopee.co.id/MORYMONY-RAVEN-Tas-Selempang-Wanita-i.20287667.5738880923?sp_atk=e93833ec-13f9-4b60-a0c7-d03012867c85,REYRESHY,https://shopee.co.id/RR-RAVEN-Tas-Selempang-Wanita-i.154549401.4162057238?sp_atk=ff8140df-453f-403c-8b53-a4a95ab7be53&xptdk=ff8140df-453f-403c-8b53-a4a95ab7be53
DONI,D1370,WAISTBAG AS,D1370 WAISTBAG AS,7822,8899,https://shopee.co.id/-LOKAL--D1370-WAISTBAG-AS-Tas-Selempang-Pria-Wanita-MORYMONY-i.135900627.4951518836?sp_atk=b04c2e4f-fc17-4806-913f-3862a97d71e8,MORY MONY,https://shopee.co.id/MORYMONY-WAISTBAG-AS-Tas-Selempang-Pria-Wanita-i.20287667.3316171585?sp_atk=e270a04c-061e-4baf-a8ed-d2720e29859b,REYRESHY,-
